year month day load temp load_lag_1 load_lag_2 load_lag_3 load_lag_4 load_lag_5 load_lag_6 load_lag_7 temp_lag_1 temp_lag_2 temp_lag_3 temp_lag_4 temp_lag_5 temp_lag_6 temp_lag_7
2009 Jul 28 5.24166666666667 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 7.5375 5.65 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333
2009 Jul 29 5.1875 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667 5.5 7.5125 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667 5.5 7.5125
2009 Jul 30 5.06666666666667 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667 5.5 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667 5.5
2009 Jul 31 4.45 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667 5.89166666666667
2009 Aug 01 8.15 8.15 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65 6.54166666666667
2009 Aug 02 10.1333333333333 10.1333333333333 8.15 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65 8.15 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375 5.65
2009 Aug 03 9.86666666666667 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375 10.1333333333333 8.15 4.45 5.06666666666667 5.1875 5.24166666666667 7.5375
2009 Aug 04 13.0333333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667 5.1875 5.24166666666667 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667 5.1875 5.24166666666667
2009 Aug 05 13.3708333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667 5.1875 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667 5.1875
2009 Aug 06 8.39583333333333 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45 5.06666666666667
